site_name_id,site_name,site_area_id,site_area,date_time,day,month,year,hour,minute,enterococci_value
99710,Altona Beach,,Hobsons Bay,16/01/2025 09:40,Thursday,January,2025,9,40,390
99710,Altona Beach,,Hobsons Bay,17/01/2025 11:30,Friday,January,2025,11,30,10
99710,Altona Beach,,Hobsons Bay,28/01/2025 10:05,Tuesday,January,2025,10,5,31
99710,Altona Beach,,Hobsons Bay,04/02/2025 10:35,Tuesday,February,2025,10,35,20
99710,Altona Beach,,Hobsons Bay,11/02/2025 10:35,Tuesday,February,2025,10,35,31
99710,Altona Beach,,Hobsons Bay,25/03/2025 10:55,Tuesday,March,2025,10,55,10
99710,Altona Beach,,Hobsons Bay,08/04/2025 10:55,Tuesday,April,2025,10,55,10
99710,Altona Beach,,Hobsons Bay,03/06/2025 11:35,Tuesday,June,2025,11,35,10
99710,Altona Beach,,Hobsons Bay,17/06/2025 12:35,Tuesday,June,2025,12,35,41
99510,Eastern Beach,,Corio,02/01/2014 09:15,Thursday,January,2014,9,15,50
99510,Eastern Beach,,Corio,07/01/2014 09:00,Tuesday,January,2014,9,0,31
99510,Eastern Beach,,Corio,28/01/2014 09:30,Tuesday,January,2014,9,30,86
99510,Eastern Beach,,Corio,04/02/2014 09:10,Tuesday,February,2014,9,10,31
99510,Eastern Beach,,Corio,18/02/2014 09:10,Tuesday,February,2014,9,10,20
99510,Eastern Beach,,Corio,04/03/2014 09:30,Tuesday,March,2014,9,30,41
99510,Eastern Beach,,Corio,02/12/2014 08:55,Tuesday,December,2014,8,55,30
99510,Eastern Beach,,Corio,23/12/2014 08:55,Tuesday,December,2014,8,55,52
99510,Eastern Beach,,Corio,30/12/2014 08:50,Tuesday,December,2014,8,50,10
99510,Eastern Beach,,Corio,06/01/2015 09:05,Tuesday,January,2015,9,5,10
99510,Eastern Beach,,Corio,13/01/2015 09:00,Tuesday,January,2015,9,0,690
99510,Eastern Beach,,Corio,20/01/2015 08:50,Tuesday,January,2015,8,50,20
99510,Eastern Beach,,Corio,27/01/2015 09:00,Tuesday,January,2015,9,0,20
99510,Eastern Beach,,Corio,03/02/2015 09:05,Tuesday,February,2015,9,5,20
99510,Eastern Beach,,Corio,10/02/2015 09:00,Tuesday,February,2015,9,0,30
99510,Eastern Beach,,Corio,24/02/2015 09:00,Tuesday,February,2015,9,0,41
99510,Eastern Beach,,Corio,01/12/2015 10:23,Tuesday,December,2015,10,23,10
99510,Eastern Beach,,Corio,08/12/2015 09:35,Tuesday,December,2015,9,35,110
99510,Eastern Beach,,Corio,05/01/2016 08:50,Tuesday,January,2016,8,50,10
99510,Eastern Beach,,Corio,12/01/2016 09:55,Tuesday,January,2016,9,55,10
99510,Eastern Beach,,Corio,27/01/2016 09:30,Wednesday,January,2016,9,30,160
99510,Eastern Beach,,Corio,02/02/2016 09:50,Tuesday,February,2016,9,50,41
99510,Eastern Beach,,Corio,16/02/2016 08:30,Tuesday,February,2016,8,30,97
99510,Eastern Beach,,Corio,01/03/2016 09:35,Tuesday,March,2016,9,35,10
99510,Eastern Beach,,Corio,08/03/2016 10:20,Tuesday,March,2016,10,20,10
99510,Eastern Beach,,Corio,13/12/2016 09:25,Tuesday,December,2016,9,25,62
99510,Eastern Beach,,Corio,20/12/2016 09:10,Tuesday,December,2016,9,10,200
99510,Eastern Beach,,Corio,28/12/2016 09:25,Wednesday,December,2016,9,25,110
99510,Eastern Beach,,Corio,10/01/2017 09:30,Tuesday,January,2017,9,30,10
99510,Eastern Beach,,Corio,17/01/2017 09:00,Tuesday,January,2017,9,0,20
99510,Eastern Beach,,Corio,24/01/2017 10:00,Tuesday,January,2017,10,0,20
99510,Eastern Beach,,Corio,07/02/2017 09:40,Tuesday,February,2017,9,40,31
99510,Eastern Beach,,Corio,14/02/2017 09:45,Tuesday,February,2017,9,45,10
99510,Eastern Beach,,Corio,27/12/2017 07:20,Wednesday,December,2017,7,20,10
99510,Eastern Beach,,Corio,02/01/2018 10:10,Tuesday,January,2018,10,10,41
99510,Eastern Beach,,Corio,09/01/2018 09:40,Tuesday,January,2018,9,40,20
99510,Eastern Beach,,Corio,30/01/2018 06:35,Tuesday,January,2018,6,35,51
99510,Eastern Beach,,Corio,20/02/2018 09:55,Tuesday,February,2018,9,55,10
99510,Eastern Beach,,Corio,06/03/2018 09:30,Tuesday,March,2018,9,30,41
99510,Eastern Beach,,Corio,04/12/2018 10:15,Tuesday,December,2018,10,15,10
99510,Eastern Beach,,Corio,18/12/2018 09:40,Tuesday,December,2018,9,40,20
99510,Eastern Beach,,Corio,27/12/2018 12:55,Thursday,December,2018,12,55,20
99510,Eastern Beach,,Corio,08/01/2019 10:10,Tuesday,January,2019,10,10,74
99510,Eastern Beach,,Corio,15/01/2019 09:55,Tuesday,January,2019,9,55,10
99510,Eastern Beach,,Corio,22/01/2019 09:50,Tuesday,January,2019,9,50,130
99510,Eastern Beach,,Corio,29/01/2019 10:45,Tuesday,January,2019,10,45,110
99510,Eastern Beach,,Corio,05/02/2019 00:00,Tuesday,February,2019,0,0,10
99510,Eastern Beach,,Corio,12/02/2019 08:50,Tuesday,February,2019,8,50,1300
99510,Eastern Beach,,Corio,19/02/2019 10:35,Tuesday,February,2019,10,35,20
99510,Eastern Beach,,Corio,26/02/2019 10:40,Tuesday,February,2019,10,40,30
99510,Eastern Beach,,Corio,05/03/2019 10:20,Tuesday,March,2019,10,20,10
99510,Eastern Beach,,Corio,03/12/2019 09:25,Tuesday,December,2019,9,25,1400
99510,Eastern Beach,,Corio,17/12/2019 09:20,Tuesday,December,2019,9,20,31
99510,Eastern Beach,,Corio,23/12/2019 07:10,Monday,December,2019,7,10,20
99510,Eastern Beach,,Corio,02/01/2020 09:25,Thursday,January,2020,9,25,31
99510,Eastern Beach,,Corio,07/01/2020 10:40,Tuesday,January,2020,10,40,10
99510,Eastern Beach,,Corio,14/01/2020 10:20,Tuesday,January,2020,10,20,20
99510,Eastern Beach,,Corio,21/01/2020 10:30,Tuesday,January,2020,10,30,31
99510,Eastern Beach,,Corio,28/01/2020 09:00,Tuesday,January,2020,9,0,31
99510,Eastern Beach,,Corio,04/02/2020 10:30,Tuesday,February,2020,10,30,41
99510,Eastern Beach,,Corio,11/02/2020 09:40,Tuesday,February,2020,9,40,10
99510,Eastern Beach,,Corio,18/02/2020 10:00,Tuesday,February,2020,10,0,20
99510,Eastern Beach,,Corio,25/02/2020 09:55,Tuesday,February,2020,9,55,220
99510,Eastern Beach,,Corio,03/03/2020 00:00,Tuesday,March,2020,0,0,20
99510,Eastern Beach,,Corio,22/12/2020 10:00,Tuesday,December,2020,10,0,74
99510,Eastern Beach,,Corio,29/12/2020 10:00,Tuesday,December,2020,10,0,31
99510,Eastern Beach,,Corio,05/01/2021 10:30,Tuesday,January,2021,10,30,230
99510,Eastern Beach,,Corio,12/01/2021 10:30,Tuesday,January,2021,10,30,120
99510,Eastern Beach,,Corio,19/01/2021 10:26,Tuesday,January,2021,10,26,10
99510,Eastern Beach,,Corio,27/01/2021 09:50,Wednesday,January,2021,9,50,86
99510,Eastern Beach,,Corio,09/02/2021 09:25,Tuesday,February,2021,9,25,10
99510,Eastern Beach,,Corio,16/02/2021 09:40,Tuesday,February,2021,9,40,20
99510,Eastern Beach,,Corio,23/02/2021 10:00,Tuesday,February,2021,10,0,10
99510,Eastern Beach,,Corio,02/03/2021 10:20,Tuesday,March,2021,10,20,20
99510,Eastern Beach,,Corio,07/12/2021 10:35,Tuesday,December,2021,10,35,41
99510,Eastern Beach,,Corio,14/12/2021 09:10,Tuesday,December,2021,9,10,20
99510,Eastern Beach,,Corio,21/12/2021 08:20,Tuesday,December,2021,8,20,41
99510,Eastern Beach,,Corio,11/01/2022 08:50,Tuesday,January,2022,8,50,190
99510,Eastern Beach,,Corio,18/01/2022 08:40,Tuesday,January,2022,8,40,10
99510,Eastern Beach,,Corio,24/01/2022 08:40,Monday,January,2022,8,40,41
99510,Eastern Beach,,Corio,01/02/2022 09:30,Tuesday,February,2022,9,30,41
99510,Eastern Beach,,Corio,01/02/2022 09:30,Tuesday,February,2022,9,30,86
99510,Eastern Beach,,Corio,15/02/2022 08:55,Tuesday,February,2022,8,55,31
99510,Eastern Beach,,Corio,22/02/2022 08:30,Tuesday,February,2022,8,30,10
99510,Eastern Beach,,Corio,07/03/2022 08:40,Monday,March,2022,8,40,63
99510,Eastern Beach,,Corio,20/10/2022 08:45,Thursday,October,2022,8,45,10
99510,Eastern Beach,,Corio,26/10/2022 09:20,Wednesday,October,2022,9,20,10
99510,Eastern Beach,,Corio,02/11/2022 10:00,Wednesday,November,2022,10,0,85
99510,Eastern Beach,,Corio,15/11/2022 09:15,Tuesday,November,2022,9,15,150
99510,Eastern Beach,,Corio,22/11/2022 08:55,Tuesday,November,2022,8,55,150
99510,Eastern Beach,,Corio,29/11/2022 09:20,Tuesday,November,2022,9,20,74
99510,Eastern Beach,,Corio,06/12/2022 09:40,Tuesday,December,2022,9,40,130
99510,Eastern Beach,,Corio,13/12/2022 09:00,Tuesday,December,2022,9,0,450
99510,Eastern Beach,,Corio,28/12/2022 07:30,Wednesday,December,2022,7,30,820
99510,Eastern Beach,,Corio,29/12/2022 12:50,Thursday,December,2022,12,50,20
99510,Eastern Beach,,Corio,03/01/2023 07:10,Tuesday,January,2023,7,10,890
99510,Eastern Beach,,Corio,10/01/2023 08:25,Tuesday,January,2023,8,25,20
99510,Eastern Beach,,Corio,17/01/2023 08:30,Tuesday,January,2023,8,30,10
99510,Eastern Beach,,Corio,24/01/2023 12:10,Tuesday,January,2023,12,10,750
99510,Eastern Beach,,Corio,25/01/2023 12:30,Wednesday,January,2023,12,30,54
99510,Eastern Beach,,Corio,31/01/2023 08:50,Tuesday,January,2023,8,50,20
99510,Eastern Beach,,Corio,06/02/2023 07:14,Monday,February,2023,7,14,150
99510,Eastern Beach,,Corio,07/02/2023 09:20,Tuesday,February,2023,9,20,52
99510,Eastern Beach,,Corio,09/02/2023 07:25,Thursday,February,2023,7,25,20
99510,Eastern Beach,,Corio,21/02/2023 08:40,Tuesday,February,2023,8,40,41
99510,Eastern Beach,,Corio,28/02/2023 14:45,Tuesday,February,2023,14,45,62
99510,Eastern Beach,,Corio,07/03/2023 08:20,Tuesday,March,2023,8,20,600
99510,Eastern Beach,,Corio,14/03/2023 08:30,Tuesday,March,2023,8,30,31
99510,Eastern Beach,,Corio,21/03/2023 08:55,Tuesday,March,2023,8,55,31
99510,Eastern Beach,,Corio,28/03/2023 09:55,Tuesday,March,2023,9,55,20
99510,Eastern Beach,,Corio,11/04/2023 09:00,Tuesday,April,2023,9,0,20
99510,Eastern Beach,,Corio,18/04/2023 08:45,Tuesday,April,2023,8,45,710
99510,Eastern Beach,,Corio,02/05/2023 08:45,Tuesday,May,2023,8,45,250
99510,Eastern Beach,,Corio,16/05/2023 08:35,Tuesday,May,2023,8,35,160
99510,Eastern Beach,,Corio,30/05/2023 09:00,Tuesday,May,2023,9,0,110
99510,Eastern Beach,,Corio,06/06/2023 11:00,Tuesday,June,2023,11,0,41
99510,Eastern Beach,,Corio,13/06/2023 08:25,Tuesday,June,2023,8,25,20
99510,Eastern Beach,,Corio,20/06/2023 08:50,Tuesday,June,2023,8,50,85
99510,Eastern Beach,,Corio,27/06/2023 09:30,Tuesday,June,2023,9,30,31
99510,Eastern Beach,,Corio,11/07/2023 09:40,Tuesday,July,2023,9,40,10
99510,Eastern Beach,,Corio,25/07/2023 08:30,Tuesday,July,2023,8,30,74
99510,Eastern Beach,,Corio,08/08/2023 09:00,Tuesday,August,2023,9,0,10
99510,Eastern Beach,,Corio,22/08/2023 08:45,Tuesday,August,2023,8,45,10
99510,Eastern Beach,,Corio,05/09/2023 08:55,Tuesday,September,2023,8,55,74
99510,Eastern Beach,,Corio,05/09/2023 09:10,Tuesday,September,2023,9,10,130
99510,Eastern Beach,,Corio,19/09/2023 08:50,Tuesday,September,2023,8,50,10
99510,Eastern Beach,,Corio,03/10/2023 10:00,Tuesday,October,2023,10,0,3100
99510,Eastern Beach,,Corio,31/10/2023 09:30,Tuesday,October,2023,9,30,41
99510,Eastern Beach,,Corio,14/11/2023 08:35,Tuesday,November,2023,8,35,10
99510,Eastern Beach,,Corio,28/11/2023 09:00,Tuesday,November,2023,9,0,10
99510,Eastern Beach,,Corio,12/12/2023 09:45,Tuesday,December,2023,9,45,41
99510,Eastern Beach,,Corio,19/12/2023 09:20,Tuesday,December,2023,9,20,61
99510,Eastern Beach,,Corio,27/12/2023 08:10,Wednesday,December,2023,8,10,10
99510,Eastern Beach,,Corio,02/01/2024 08:05,Tuesday,January,2024,8,5,20
99510,Eastern Beach,,Corio,09/01/2024 08:50,Tuesday,January,2024,8,50,31
99510,Eastern Beach,,Corio,16/01/2024 09:10,Tuesday,January,2024,9,10,120
99510,Eastern Beach,,Corio,19/01/2024 00:00,Friday,January,2024,0,0,400
99510,Eastern Beach,,Corio,06/02/2024 09:05,Tuesday,February,2024,9,5,20
99510,Eastern Beach,,Corio,13/02/2024 09:00,Tuesday,February,2024,9,0,98
99510,Eastern Beach,,Corio,20/02/2024 09:30,Tuesday,February,2024,9,30,10
99510,Eastern Beach,,Corio,27/02/2024 09:00,Tuesday,February,2024,9,0,110
99510,Eastern Beach,,Corio,19/03/2024 08:50,Tuesday,March,2024,8,50,140
99510,Eastern Beach,,Corio,19/03/2024 08:55,Tuesday,March,2024,8,55,130
99510,Eastern Beach,,Corio,02/04/2024 09:05,Tuesday,April,2024,9,5,580
99510,Eastern Beach,,Corio,16/04/2024 10:05,Tuesday,April,2024,10,5,52
99510,Eastern Beach,,Corio,30/04/2024 08:55,Tuesday,April,2024,8,55,41
99510,Eastern Beach,,Corio,14/05/2024 08:45,Tuesday,May,2024,8,45,230
99510,Eastern Beach,,Corio,28/05/2024 08:45,Tuesday,May,2024,8,45,10
99510,Eastern Beach,,Corio,11/06/2024 09:00,Tuesday,June,2024,9,0,320
99510,Eastern Beach,,Corio,09/07/2024 09:40,Tuesday,July,2024,9,40,10
99510,Eastern Beach,,Corio,06/08/2024 08:30,Tuesday,August,2024,8,30,31
99510,Eastern Beach,,Corio,20/08/2024 09:35,Tuesday,August,2024,9,35,10
99510,Eastern Beach,,Corio,03/09/2024 09:40,Tuesday,September,2024,9,40,52
99510,Eastern Beach,,Corio,17/09/2024 09:35,Tuesday,September,2024,9,35,20
99510,Eastern Beach,,Corio,15/10/2024 09:50,Tuesday,October,2024,9,50,10
99510,Eastern Beach,,Corio,12/11/2024 09:30,Tuesday,November,2024,9,30,10
99510,Eastern Beach,,Corio,3/12/2024 08:55,Tuesday,December,2024,8,55,960
99510,Eastern Beach,,Corio,4/12/2024 11:28,Wednesday,December,2024,11,28,17
99510,Eastern Beach,,Corio,10/12/2024 09:00,Tuesday,December,2024,9,0,30
99510,Eastern Beach,,Corio,17/12/2024 10:35,Tuesday,December,2024,10,35,20
99510,Eastern Beach,,Corio,07/01/2025 09:15,Tuesday,January,2025,9,15,20
99510,Eastern Beach,,Corio,14/01/2025 09:30,Tuesday,January,2025,9,30,74
99510,Eastern Beach,,Corio,16/01/2025 09:20,Thursday,January,2025,9,20,51
99510,Eastern Beach,,Corio,21/01/2025 09:55,Tuesday,January,2025,9,55,210
99510,Eastern Beach,,Corio,22/01/2025 11:02,Wednesday,January,2025,11,2,67
99510,Eastern Beach,,Corio,28/01/2025 09:20,Tuesday,January,2025,9,20,10
99510,Eastern Beach,,Corio,04/02/2025 09:30,Tuesday,February,2025,9,30,85
99510,Eastern Beach,,Corio,18/02/2025 10:10,Tuesday,February,2025,10,10,74
99510,Eastern Beach,,Corio,04/03/2025 09:50,Tuesday,March,2025,9,50,20
99510,Eastern Beach,,Corio,11/03/2025 09:40,Tuesday,March,2025,9,40,120
99510,Eastern Beach,,Corio,25/03/2025 09:45,Tuesday,March,2025,9,45,10
99510,Eastern Beach,,Corio,08/04/2025 09:25,Tuesday,April,2025,9,25,20
99510,Eastern Beach,,Corio,22/04/2025 09:35,Tuesday,April,2025,9,35,74
99510,Eastern Beach,,Corio,06/05/2025 09:20,Tuesday,May,2025,9,20,130
99510,Eastern Beach,,Corio,20/05/2025 07:40,Tuesday,May,2025,7,40,31
99510,Eastern Beach,,Corio,03/06/2025 08:30,Tuesday,June,2025,8,30,52
99510,Eastern Beach,,Corio,17/06/2025 07:30,Tuesday,June,2025,7,30,150
99730,Werribee South Beach,,Long Reef,03/12/2013 10:40,Tuesday,December,2013,10,40,20
99730,Werribee South Beach,,Long Reef,10/12/2013 10:30,Tuesday,December,2013,10,30,31
99730,Werribee South Beach,,Long Reef,02/01/2014 10:30,Thursday,January,2014,10,30,10
99730,Werribee South Beach,,Long Reef,07/01/2014 10:15,Tuesday,January,2014,10,15,63
99730,Werribee South Beach,,Long Reef,21/01/2014 10:55,Tuesday,January,2014,10,55,130
99730,Werribee South Beach,,Long Reef,04/02/2014 10:40,Tuesday,February,2014,10,40,160
99730,Werribee South Beach,,Long Reef,11/02/2014 10:40,Tuesday,February,2014,10,40,10
99730,Werribee South Beach,,Long Reef,18/02/2014 10:45,Tuesday,February,2014,10,45,85
99730,Werribee South Beach,,Long Reef,02/12/2014 10:00,Tuesday,December,2014,10,0,20
99730,Werribee South Beach,,Long Reef,09/12/2014 10:15,Tuesday,December,2014,10,15,10
99730,Werribee South Beach,,Long Reef,16/12/2014 10:20,Tuesday,December,2014,10,20,10
99730,Werribee South Beach,,Long Reef,23/12/2014 09:50,Tuesday,December,2014,9,50,330
99730,Werribee South Beach,,Long Reef,30/12/2014 10:10,Tuesday,December,2014,10,10,590
99730,Werribee South Beach,,Long Reef,06/01/2015 10:00,Tuesday,January,2015,10,0,450
99730,Werribee South Beach,,Long Reef,20/01/2015 09:45,Tuesday,January,2015,9,45,41
99730,Werribee South Beach,,Long Reef,27/01/2015 09:55,Tuesday,January,2015,9,55,10
99730,Werribee South Beach,,Long Reef,17/02/2015 09:45,Tuesday,February,2015,9,45,41
99730,Werribee South Beach,,Long Reef,24/02/2015 10:05,Tuesday,February,2015,10,5,210
99730,Werribee South Beach,,Long Reef,03/03/2015 10:10,Tuesday,March,2015,10,10,20
99730,Werribee South Beach,,Long Reef,15/12/2015 10:40,Tuesday,December,2015,10,40,10
99730,Werribee South Beach,,Long Reef,21/12/2015 10:40,Monday,December,2015,10,40,41
99730,Werribee South Beach,,Long Reef,29/12/2015 10:40,Tuesday,December,2015,10,40,63
99730,Werribee South Beach,,Long Reef,05/01/2016 09:40,Tuesday,January,2016,9,40,63
99730,Werribee South Beach,,Long Reef,12/01/2016 11:05,Tuesday,January,2016,11,5,41
99730,Werribee South Beach,,Long Reef,19/01/2016 10:30,Tuesday,January,2016,10,30,10
99730,Werribee South Beach,,Long Reef,27/01/2016 10:30,Wednesday,January,2016,10,30,73
99730,Werribee South Beach,,Long Reef,02/02/2016 10:50,Tuesday,February,2016,10,50,1100
99730,Werribee South Beach,,Long Reef,09/02/2016 10:40,Tuesday,February,2016,10,40,10
99730,Werribee South Beach,,Long Reef,16/02/2016 09:30,Tuesday,February,2016,9,30,490
99730,Werribee South Beach,,Long Reef,23/02/2016 10:35,Tuesday,February,2016,10,35,10
99730,Werribee South Beach,,Long Reef,01/03/2016 10:30,Tuesday,March,2016,10,30,10
99730,Werribee South Beach,,Long Reef,08/03/2016 11:20,Tuesday,March,2016,11,20,31
99730,Werribee South Beach,,Long Reef,13/12/2016 10:30,Tuesday,December,2016,10,30,20
99730,Werribee South Beach,,Long Reef,20/12/2016 10:00,Tuesday,December,2016,10,0,31
99730,Werribee South Beach,,Long Reef,28/12/2016 10:15,Wednesday,December,2016,10,15,63
99730,Werribee South Beach,,Long Reef,03/01/2017 10:30,Tuesday,January,2017,10,30,310
99730,Werribee South Beach,,Long Reef,10/01/2017 10:15,Tuesday,January,2017,10,15,20
99730,Werribee South Beach,,Long Reef,24/01/2017 10:55,Tuesday,January,2017,10,55,450
99730,Werribee South Beach,,Long Reef,07/02/2017 10:35,Tuesday,February,2017,10,35,85
99730,Werribee South Beach,,Long Reef,14/02/2017 10:40,Tuesday,February,2017,10,40,1200
99730,Werribee South Beach,,Long Reef,28/02/2017 10:20,Tuesday,February,2017,10,20,120
99730,Werribee South Beach,,Long Reef,12/12/2017 10:10,Tuesday,December,2017,10,10,63
99730,Werribee South Beach,,Long Reef,19/12/2017 09:50,Tuesday,December,2017,9,50,41
99730,Werribee South Beach,,Long Reef,02/01/2018 10:50,Tuesday,January,2018,10,50,110
99730,Werribee South Beach,,Long Reef,09/01/2018 10:30,Tuesday,January,2018,10,30,20
99730,Werribee South Beach,,Long Reef,16/01/2018 11:10,Tuesday,January,2018,11,10,86
99730,Werribee South Beach,,Long Reef,23/01/2018 11:10,Tuesday,January,2018,11,10,10
99730,Werribee South Beach,,Long Reef,13/02/2018 11:15,Tuesday,February,2018,11,15,20
99730,Werribee South Beach,,Long Reef,20/02/2018 10:45,Tuesday,February,2018,10,45,160
99730,Werribee South Beach,,Long Reef,06/03/2018 10:25,Tuesday,March,2018,10,25,20
99730,Werribee South Beach,,Long Reef,04/12/2018 07:55,Tuesday,December,2018,7,55,10
99730,Werribee South Beach,,Long Reef,11/12/2018 10:30,Tuesday,December,2018,10,30,20
99730,Werribee South Beach,,Long Reef,18/12/2018 07:50,Tuesday,December,2018,7,50,130
99730,Werribee South Beach,,Long Reef,27/12/2018 08:30,Thursday,December,2018,8,30,400
99730,Werribee South Beach,,Long Reef,02/01/2019 07:55,Wednesday,January,2019,7,55,20
99730,Werribee South Beach,,Long Reef,08/01/2019 11:10,Tuesday,January,2019,11,10,52
99730,Werribee South Beach,,Long Reef,22/01/2019 07:55,Tuesday,January,2019,7,55,97
99730,Werribee South Beach,,Long Reef,12/02/2019 07:50,Tuesday,February,2019,7,50,340
99730,Werribee South Beach,,Long Reef,19/02/2019 09:30,Tuesday,February,2019,9,30,41
99730,Werribee South Beach,,Long Reef,26/02/2019 09:30,Tuesday,February,2019,9,30,10
99730,Werribee South Beach,,Long Reef,05/03/2019 11:20,Tuesday,March,2019,11,20,63
99730,Werribee South Beach,,Long Reef,03/12/2019 07:25,Tuesday,December,2019,7,25,200
99730,Werribee South Beach,,Long Reef,10/12/2019 08:10,Tuesday,December,2019,8,10,84
99730,Werribee South Beach,,Long Reef,23/12/2019 08:00,Monday,December,2019,8,0,10
99730,Werribee South Beach,,Long Reef,07/01/2020 08:00,Tuesday,January,2020,8,0,20
99730,Werribee South Beach,,Long Reef,14/01/2020 11:15,Tuesday,January,2020,11,15,20
99730,Werribee South Beach,,Long Reef,21/01/2020 08:10,Tuesday,January,2020,8,10,41
99730,Werribee South Beach,,Long Reef,28/01/2020 08:00,Tuesday,January,2020,8,0,30
99730,Werribee South Beach,,Long Reef,04/02/2020 09:30,Tuesday,February,2020,9,30,41
99730,Werribee South Beach,,Long Reef,11/02/2020 07:50,Tuesday,February,2020,7,50,98
99730,Werribee South Beach,,Long Reef,18/02/2020 08:30,Tuesday,February,2020,8,30,20
99730,Werribee South Beach,,Long Reef,25/02/2020 08:00,Tuesday,February,2020,8,0,210
99730,Werribee South Beach,,Long Reef,03/03/2020 00:00,Tuesday,March,2020,0,0,20
99730,Werribee South Beach,,Long Reef,01/12/2020 09:35,Tuesday,December,2020,9,35,10
99730,Werribee South Beach,,Long Reef,15/12/2020 08:45,Tuesday,December,2020,8,45,52
99730,Werribee South Beach,,Long Reef,22/12/2020 09:05,Tuesday,December,2020,9,5,320
99730,Werribee South Beach,,Long Reef,29/12/2020 08:35,Tuesday,December,2020,8,35,10
99730,Werribee South Beach,,Long Reef,05/01/2021 09:30,Tuesday,January,2021,9,30,430
99730,Werribee South Beach,,Long Reef,12/01/2021 09:05,Tuesday,January,2021,9,5,52
99730,Werribee South Beach,,Long Reef,19/01/2021 11:30,Tuesday,January,2021,11,30,10
99730,Werribee South Beach,,Long Reef,27/01/2021 07:50,Wednesday,January,2021,7,50,10
99730,Werribee South Beach,,Long Reef,02/02/2021 09:20,Tuesday,February,2021,9,20,85
99730,Werribee South Beach,,Long Reef,09/02/2021 07:55,Tuesday,February,2021,7,55,10
99730,Werribee South Beach,,Long Reef,16/02/2021 08:50,Tuesday,February,2021,8,50,31
99730,Werribee South Beach,,Long Reef,23/02/2021 09:00,Tuesday,February,2021,9,0,63
99730,Werribee South Beach,,Long Reef,02/03/2021 09:20,Tuesday,March,2021,9,20,41
99730,Werribee South Beach,,Long Reef,07/12/2021 11:30,Tuesday,December,2021,11,30,10
99730,Werribee South Beach,,Long Reef,14/12/2021 08:20,Tuesday,December,2021,8,20,10
99730,Werribee South Beach,,Long Reef,29/12/2021 10:10,Wednesday,December,2021,10,10,10
99730,Werribee South Beach,,Long Reef,04/01/2022 10:35,Tuesday,January,2022,10,35,10
99730,Werribee South Beach,,Long Reef,11/01/2022 08:00,Tuesday,January,2022,8,0,97
99730,Werribee South Beach,,Long Reef,18/01/2022 07:45,Tuesday,January,2022,7,45,240
99730,Werribee South Beach,,Long Reef,24/01/2022 07:55,Monday,January,2022,7,55,220
99730,Werribee South Beach,,Long Reef,01/02/2022 07:50,Tuesday,February,2022,7,50,500
99730,Werribee South Beach,,Long Reef,08/02/2022 10:05,Tuesday,February,2022,10,5,10
99730,Werribee South Beach,,Long Reef,15/02/2022 08:00,Tuesday,February,2022,8,0,31
99730,Werribee South Beach,,Long Reef,22/02/2022 07:40,Tuesday,February,2022,7,40,41
99730,Werribee South Beach,,Long Reef,01/03/2022 10:30,Tuesday,March,2022,10,30,41
99730,Werribee South Beach,,Long Reef,07/03/2022 07:40,Monday,March,2022,7,40,300
99730,Werribee South Beach,,Long Reef,20/10/2022 08:00,Thursday,October,2022,8,0,41
99730,Werribee South Beach,,Long Reef,26/10/2022 08:20,Wednesday,October,2022,8,20,1200
99730,Werribee South Beach,,Long Reef,02/11/2022 08:40,Wednesday,November,2022,8,40,280
99730,Werribee South Beach,,Long Reef,03/11/2022 10:20,Thursday,November,2022,10,20,86
99730,Werribee South Beach,,Long Reef,15/11/2022 10:15,Tuesday,November,2022,10,15,6900
99730,Werribee South Beach,,Long Reef,17/11/2022 06:50,Thursday,November,2022,6,50,420
99730,Werribee South Beach,,Long Reef,22/11/2022 07:20,Tuesday,November,2022,7,20,350
99730,Werribee South Beach,,Long Reef,24/11/2022 11:03,Thursday,November,2022,11,3,233
99730,Werribee South Beach,,Long Reef,29/11/2022 07:50,Tuesday,November,2022,7,50,63
99730,Werribee South Beach,,Long Reef,06/12/2022 09:00,Tuesday,December,2022,9,0,52
99730,Werribee South Beach,,Long Reef,13/12/2022 08:00,Tuesday,December,2022,8,0,20
99730,Werribee South Beach,,Long Reef,20/12/2022 07:50,Tuesday,December,2022,7,50,10
99730,Werribee South Beach,,Long Reef,28/12/2022 06:40,Wednesday,December,2022,6,40,250
99730,Werribee South Beach,,Long Reef,29/12/2022 12:10,Thursday,December,2022,12,10,30
99730,Werribee South Beach,,Long Reef,03/01/2023 06:30,Tuesday,January,2023,6,30,41
99730,Werribee South Beach,,Long Reef,10/01/2023 07:30,Tuesday,January,2023,7,30,20
99730,Werribee South Beach,,Long Reef,17/01/2023 07:30,Tuesday,January,2023,7,30,73
99730,Werribee South Beach,,Long Reef,24/01/2023 13:15,Tuesday,January,2023,13,15,31
99730,Werribee South Beach,,Long Reef,21/03/2023 06:30,Tuesday,March,2023,6,30,31
99730,Werribee South Beach,,Long Reef,28/03/2023 08:00,Tuesday,March,2023,8,0,20
99730,Werribee South Beach,,Long Reef,11/04/2023 08:00,Tuesday,April,2023,8,0,10
99730,Werribee South Beach,,Long Reef,18/04/2023 07:50,Tuesday,April,2023,7,50,10
99730,Werribee South Beach,,Long Reef,26/04/2023 07:45,Wednesday,April,2023,7,45,10
